model_index,root_id,cell_type,super_class,side,hz_ORN_DM4+ORN_DM2,hz_ORN_DA2,hz_outside,hz_final_200ms,driven,is_readout
57889,720575940622957064,CB3241,central,left,98.6,100.0,77.5,104.5,False,False
122896,720575940637611365,AVLP086,central,left,98.6,104.3,76.2,95.5,False,False
58161,720575940623003016,KCg-m,central,left,98.6,102.9,76.9,104.5,False,False
9107,720575940610406776,KCg-m,central,right,98.6,101.4,75.6,104.5,False,False
37394,720575940618992749,KCab,central,right,98.6,95.7,71.9,95.5,False,False
123402,720575940637810239,KCg-m,central,right,98.6,104.3,78.1,104.5,False,False
94484,720575940629620239,KCg-m,central,left,98.6,101.4,77.5,100.0,False,False
79288,720575940626941205,KCg-m,central,left,98.6,104.3,76.9,95.5,False,False
55625,720575940622540749,LHPV2c2b,central,left,98.6,101.4,76.2,100.0,False,False
35425,720575940618510868,KCab,central,left,98.6,105.7,77.5,104.5,False,False
17989,720575940613623961,LHAV3e2,central,left,98.6,100.0,74.4,100.0,False,False
50287,720575940621617067,CB1454,central,right,98.6,102.9,76.2,100.0,False,False
84517,720575940627802618,KCg-m,central,left,98.6,102.9,76.9,100.0,False,False
73223,720575940625793317,KCg-m,central,left,98.6,101.4,75.6,100.0,False,False
95855,720575940629899511,KCg-m,central,left,98.6,102.9,77.5,104.5,False,False
87055,720575940628239671,KCab,central,right,98.6,101.4,75.0,100.0,False,False
117221,720575940635202204,VES041,central,right,98.6,100.0,77.5,109.1,False,False
103333,720575940631302186,KCg-m,central,left,98.6,102.9,76.9,100.0,False,False
101736,720575940631003151,KCg-m,central,left,98.6,101.4,75.0,100.0,False,False
66638,720575940624487975,CB2761,central,right,98.6,102.9,77.5,104.5,False,False
18735,720575940613876447,KCg-m,central,left,98.6,100.0,76.2,100.0,False,False
36021,720575940618657950,KCg-m,central,right,98.6,97.1,71.2,95.5,False,False
83879,720575940627699712,LAL149,central,left,98.6,104.3,75.0,100.0,False,False
14460,720575940612549799,CB1454,central,right,98.6,102.9,75.0,100.0,False,False
72908,720575940625732042,"LHAD1b2_a,LHAD1b2_c",central,left,98.6,101.4,75.6,95.5,False,False
52144,720575940621935850,KCg-m,central,left,98.6,101.4,76.9,100.0,False,False
57075,720575940622803850,KCab,central,right,98.6,104.3,76.9,104.5,False,False
135298,720575940646598788,KCg-m,central,right,98.6,100.0,73.8,95.5,False,False
44354,720575940620600700,KCg-m,central,right,98.6,101.4,75.6,104.5,False,False
36028,720575940618660043,M_vPNml63,central,right,98.6,102.9,75.0,100.0,False,False
71765,720575940625497488,KCg-m,central,right,98.6,100.0,75.0,100.0,False,False
8768,720575940610218360,KCg-m,central,left,98.6,101.4,76.2,100.0,False,False
38787,720575940619358001,KCg-m,central,left,98.6,101.4,76.9,100.0,False,False
42669,720575940620263233,KCg-m,central,left,98.6,100.0,75.0,100.0,False,False
83313,720575940627588337,KCab,central,left,98.6,100.0,73.8,100.0,False,False
29881,720575940617174365,KCab,central,left,98.6,102.9,76.2,100.0,False,False
8952,720575940610323674,KCg-m,central,left,98.6,101.4,76.9,104.5,False,False
23807,720575940615429118,OA-AL2i3,visual_centrifugal,right,98.6,108.6,80.6,109.1,False,False
93857,720575940629494010,CB3138,central,left,98.6,100.0,73.1,95.5,False,False
138077,720575940658489473,KCab,central,left,98.6,101.4,77.5,104.5,False,False
40716,720575940619855696,KCg-m,central,left,98.6,100.0,76.2,100.0,False,False
136561,720575940649501817,KCg-m,central,left,98.6,101.4,76.2,100.0,False,False
60902,720575940623462072,KCg-m,central,left,98.6,102.9,76.9,104.5,False,False
62765,720575940623825077,KCg-m,central,left,98.6,100.0,75.6,100.0,False,False
128637,720575940640125568,CB2133,central,left,98.6,101.4,77.5,104.5,False,False
63368,720575940623928163,LHAD1b3,central,left,98.6,101.4,76.2,100.0,False,False
90466,720575940628829148,KCab,central,left,98.6,100.0,74.4,100.0,False,False
105010,720575940631650274,KCg-m,central,left,98.6,101.4,75.0,100.0,False,False
11790,720575940611615986,KCg-m,central,left,98.6,100.0,74.4,95.5,False,False
31048,720575940617485083,KCg-m,central,left,98.6,102.9,76.2,100.0,False,False
55917,720575940622604749,ORN_D,sensory,left,98.6,98.6,75.0,100.0,False,False
97523,720575940630219055,KCg-m,central,right,98.6,100.0,75.6,100.0,False,False
97687,720575940630250543,KCab,central,right,98.6,102.9,76.2,104.5,False,False
76898,720575940626525059,5-HTPMPD01,central,right,98.6,102.9,76.2,100.0,False,False
39887,720575940619668212,KCab,central,right,98.6,104.3,76.2,104.5,False,False
96178,720575940629952374,KCg-m,central,left,98.6,102.9,75.6,104.5,False,False
96767,720575940630063676,KCg-m,central,right,98.6,102.9,76.2,100.0,False,False
96566,720575940630025788,KCab,central,right,98.6,98.6,74.4,100.0,False,False
19528,720575940614183786,KCab,central,left,98.6,100.0,74.4,100.0,False,False
88054,720575940628400439,KCab,central,left,98.6,98.6,75.0,104.5,False,False
20157,720575940614368483,SMP568,central,left,98.6,101.4,75.0,104.5,False,False
47443,720575940621121206,KCg-m,central,right,98.6,101.4,76.9,104.5,False,False
4347,720575940607185074,KCg-m,central,left,98.6,100.0,73.8,95.5,False,False
7064,720575940609226702,KCg-m,central,right,98.6,100.0,76.2,100.0,False,False
19460,720575940614159010,CB3554,central,right,98.6,98.6,76.2,104.5,False,False
132306,720575940643424535,KCab,central,left,98.6,97.1,74.4,100.0,False,False
107504,720575940632233628,KCab,central,right,98.6,102.9,76.2,104.5,False,False
4329,720575940607177906,KCg-m,central,left,98.6,100.0,75.0,100.0,False,False
65462,720575940624280328,MBON33,central,right,98.6,104.3,78.1,100.0,False,False
46489,720575940620956173,KCab,central,right,98.6,97.1,73.1,95.5,False,False
137711,720575940654879137,KCg-m,central,left,98.6,102.9,78.1,100.0,False,False
63999,720575940624032264,KCg-m,central,right,98.6,101.4,76.9,100.0,False,False
63898,720575940624017812,LHAV4c1,central,left,98.6,100.0,75.0,100.0,False,False
107063,720575940632118343,MBON10,central,left,98.6,102.9,76.9,100.0,False,False
23159,720575940615243020,KCg-m,central,right,98.6,100.0,75.6,100.0,False,False
36908,720575940618876062,KCab,central,right,97.1,97.1,72.5,100.0,False,False
113433,720575940633748505,KCab,central,left,97.1,101.4,75.0,100.0,False,False
71688,720575940625485181,KCab,central,left,97.1,98.6,73.8,100.0,False,False
113642,720575940633808665,KCab,central,left,97.1,98.6,73.8,95.5,False,False
116212,720575940634847863,CB2889,central,left,97.1,101.4,74.4,100.0,False,False
10914,720575940611263090,KCab,central,left,97.1,101.4,73.8,95.5,False,False
94167,720575940629548794,CB1811,central,left,97.1,98.6,73.8,95.5,False,False
81313,720575940627252267,KCab,central,left,97.1,95.7,71.9,95.5,False,False
51470,720575940621807300,KCg-m,central,left,97.1,101.4,75.6,100.0,False,False
28488,720575940616798784,KCg-m,central,left,97.1,100.0,74.4,100.0,False,False
71550,720575940625454640,KCg-m,central,right,97.1,100.0,75.0,95.5,False,False
36759,720575940618840280,CB2772,central,left,97.1,100.0,75.6,95.5,False,False
94694,720575940629669623,CB2243,central,right,97.1,100.0,75.0,100.0,False,False
9995,720575940610856874,KCab,central,left,97.1,101.4,76.2,100.0,False,False
69463,720575940625023869,KCab,central,right,97.1,100.0,75.0,100.0,False,False
15024,720575940612725906,KCab,central,right,97.1,100.0,74.4,100.0,False,False
97528,720575940630219567,KCg-m,central,right,97.1,97.1,73.8,100.0,False,False
47743,720575940621174960,KCg-m,central,left,97.1,100.0,75.0,100.0,False,False
75496,720575940626239236,KCab,central,left,97.1,100.0,73.8,95.5,False,False
99119,720575940630537676,KCab,central,right,97.1,98.6,75.0,100.0,False,False
42765,720575940620286558,KCab,central,left,97.1,101.4,75.0,100.0,False,False
99064,720575940630523407,CB1454,central,left,97.1,101.4,76.2,100.0,False,False
25591,720575940615964884,KCab,central,right,97.1,102.9,77.5,104.5,False,False
80613,720575940627150090,KCg-m,central,right,97.1,101.4,75.0,104.5,False,False
57461,720575940622881805,KCab,central,left,97.1,98.6,73.8,100.0,False,False
38070,720575940619156565,KCab,central,right,97.1,98.6,75.0,100.0,False,False
37918,720575940619119782,KCg-m,central,left,97.1,101.4,74.4,95.5,False,False
10185,720575940610942066,KCg-m,central,left,97.1,98.6,73.1,95.5,False,False
58982,720575940623136499,KCab,central,right,97.1,100.0,75.0,100.0,False,False
58437,720575940623047660,KCg-m,central,left,97.1,101.4,75.0,100.0,False,False
16365,720575940613113238,KCg-m,central,left,97.1,100.0,74.4,100.0,False,False
93090,720575940629347319,LHAV4a4,central,left,97.1,98.6,74.4,100.0,False,False
101741,720575940631003410,KCg-m,central,left,97.1,101.4,75.6,100.0,False,False
11778,720575940611611378,KCg-m,central,right,97.1,100.0,75.0,100.0,False,False
14033,720575940612421290,KCg-m,central,right,97.1,100.0,73.8,95.5,False,False
56310,720575940622671640,"PLP041,PLP043",central,left,97.1,98.6,75.6,104.5,False,False
73149,720575940625777040,LHPV2c4,central,left,97.1,98.6,75.0,100.0,False,False
11728,720575940611597795,KCab,central,left,97.1,100.0,75.0,100.0,False,False
49816,720575940621545968,KCg-m,central,left,97.1,100.0,75.0,100.0,False,False
7561,720575940609496585,DL2d_vPN,central,right,97.1,100.0,75.6,95.5,False,False
66636,720575940624487572,KCg-m,central,right,97.1,101.4,75.0,100.0,False,False
45940,720575940620868432,CB3523,central,right,97.1,100.0,74.4,104.5,False,False
111537,720575940633188459,KCg-m,central,right,97.1,102.9,75.0,100.0,False,False
50040,720575940621581802,KCg-m,central,right,97.1,100.0,73.1,100.0,False,False
50524,720575940621655979,CB2552,central,left,97.1,98.6,71.9,100.0,False,False
93028,720575940629335115,KCab,central,right,97.1,102.9,76.2,100.0,False,False
125336,720575940638673478,LHAV4a4,central,right,97.1,100.0,75.6,104.5,False,False
30121,720575940617242841,PAM08,central,right,97.1,101.4,76.2,100.0,False,False
3324,720575940606498313,M_lvPNm41,central,right,97.1,100.0,73.8,100.0,False,False
133244,720575940644541640,KCab,central,left,97.1,98.6,74.4,100.0,False,False
82778,720575940627491861,KCg-m,central,left,97.1,100.0,74.4,100.0,False,False
71697,720575940625486692,KCg-m,central,right,97.1,100.0,74.4,100.0,False,False
121978,720575940637211462,KCab,central,right,97.1,100.0,74.4,95.5,False,False
67575,720575940624685290,CB1079,central,right,97.1,102.9,75.6,100.0,False,False
72666,720575940625685296,CB1293,central,left,97.1,100.0,75.0,95.5,False,False
44669,720575940620653377,KCg-m,central,left,97.1,101.4,75.6,100.0,False,False
35701,720575940618574749,DNg35,descending,left,97.1,100.0,76.2,104.5,False,False
83417,720575940627612675,KCab,central,left,97.1,98.6,73.8,100.0,False,False
67736,720575940624713660,KCg-m,central,left,97.1,100.0,75.6,104.5,False,False
68077,720575940624781555,CB2757,central,right,97.1,95.7,71.2,100.0,False,False
83334,720575940627592977,LHAV4c1,central,left,97.1,100.0,74.4,104.5,False,False
8759,720575940610215637,CB3190,central,right,97.1,100.0,76.2,100.0,False,False
110619,720575940632925409,KCg-m,central,left,97.1,100.0,75.0,100.0,False,False
34568,720575940618304670,CB1824,central,right,97.1,102.9,75.0,100.0,False,False
19401,720575940614132667,KCab,central,right,97.1,98.6,73.8,100.0,False,False
117050,720575940635150990,KCab,central,right,97.1,98.6,73.8,100.0,False,False
21970,720575940614902667,KCab,central,right,97.1,101.4,75.6,100.0,False,False
132208,720575940643272845,LHAV7a3,central,left,97.1,100.0,73.8,95.5,False,False
91968,720575940629119737,KCg-m,central,left,97.1,100.0,75.0,100.0,False,False
18835,720575940613920159,KCab,central,left,97.1,100.0,75.0,95.5,False,False
49294,720575940621447704,KCab,central,left,97.1,98.6,76.2,100.0,False,False
126392,720575940639121571,VM5d_adPN,central,right,97.1,100.0,75.0,100.0,False,False
104151,720575940631471185,KCg-m,central,left,97.1,97.1,73.8,100.0,False,False
65443,720575940624276784,KCg-m,central,left,97.1,97.1,73.1,95.5,False,False
107413,720575940632212039,FB5AB,central,left,97.1,101.4,76.9,100.0,False,False
19590,720575940614200426,KCg-m,central,right,97.1,100.0,74.4,100.0,False,False
48596,720575940621332574,KCab,central,left,97.1,100.0,73.8,100.0,False,False
127326,720575940639542691,mALD4,central,right,97.1,104.3,78.1,104.5,False,False
46948,720575940621038294,ATL032,central,left,97.1,100.0,76.2,104.5,False,False
108086,720575940632370719,KCg-m,central,left,97.1,97.1,74.4,100.0,False,False
27825,720575940616588683,KCab,central,right,97.1,100.0,75.6,100.0,False,False
32770,720575940617916061,CB3248,central,left,97.1,95.7,73.1,100.0,False,False
20774,720575940614573674,CB2018,central,right,97.1,101.4,76.2,100.0,False,False
127738,720575940639727067,KCab,central,right,97.1,95.7,71.2,100.0,False,False
31026,720575940617479202,CB2419,central,left,97.1,97.1,73.1,100.0,False,False
89584,720575940628678991,WED125,central,right,97.1,101.4,75.6,100.0,False,False
76843,720575940626513171,KCg-m,central,right,97.1,101.4,76.2,100.0,False,False
13234,720575940612151538,KCg-m,central,right,97.1,98.6,75.6,100.0,False,False
97771,720575940630265952,KCab,central,right,97.1,100.0,75.6,100.0,False,False
97208,720575940630158140,LHAV2b1,central,left,97.1,98.6,75.0,100.0,False,False
1409,720575940605184102,KCg-m,central,right,97.1,98.6,75.0,100.0,False,False
98028,720575940630312785,KCg-m,central,right,97.1,92.9,70.0,95.5,False,False
138167,720575940659323521,KCg-m,central,left,95.7,98.6,72.5,95.5,False,False
98410,720575940630392684,KCg-m,central,left,95.7,98.6,73.8,100.0,False,False
136596,720575940649691769,KCab,central,left,95.7,98.6,73.1,95.5,False,False
137638,720575940654483873,KCg-m,central,left,95.7,98.6,75.0,100.0,False,False
274,720575940603674656,KCab,central,right,95.7,97.1,73.1,95.5,False,False
126751,720575940639258613,KCg-m,central,right,95.7,97.1,73.1,100.0,False,False
86479,720575940628137478,KCg-m,central,left,95.7,100.0,74.4,100.0,False,False
33899,720575940618162773,LHAV4a4,central,right,95.7,98.6,73.1,95.5,False,False
126102,720575940639018147,KCg-m,central,left,95.7,98.6,75.0,100.0,False,False
6950,720575940609149394,KCg-m,central,right,95.7,98.6,74.4,100.0,False,False
125142,720575940638593102,KCg-m,central,left,95.7,100.0,73.8,100.0,False,False
7766,720575940609634571,KCab,central,right,95.7,97.1,73.1,95.5,False,False
16828,720575940613258221,CB0683,central,left,95.7,98.6,71.2,100.0,False,False
95363,720575940629804544,KCg-m,central,right,95.7,102.9,74.4,100.0,False,False
100126,720575940630715410,KCg-m,central,left,95.7,97.1,72.5,100.0,False,False
57334,720575940622857447,KCab,central,right,95.7,92.9,70.0,95.5,False,False
39821,720575940619652555,KCab,central,right,95.7,95.7,72.5,95.5,False,False
13131,720575940612111346,KCab,central,left,95.7,100.0,75.6,100.0,False,False
120154,720575940636364133,KCg-m,central,right,95.7,100.0,75.6,104.5,False,False
57149,720575940622816234,KCg-m,central,right,95.7,97.1,72.5,95.5,False,False
1846,720575940605541920,KCab,central,right,95.7,92.9,68.8,90.9,False,False
6409,720575940608772821,KCab,central,right,95.7,97.1,72.5,95.5,False,False
46932,720575940621033808,CRE042,central,left,95.7,98.6,74.4,95.5,False,False
124248,720575940638185048,KCab,central,left,95.7,98.6,75.6,100.0,False,False
89126,720575940628593884,KCab,central,left,95.7,97.1,74.4,100.0,False,False
112017,720575940633304913,LHAV4c1,central,right,95.7,98.6,73.8,100.0,False,False
35981,720575940618648955,WEDPN9,central,left,95.7,95.7,74.4,100.0,False,False
8733,720575940610205282,SMP568,central,right,95.7,100.0,73.8,100.0,False,False
127601,720575940639669592,M_lPNm11C,central,right,95.7,101.4,76.2,104.5,False,False
127607,720575940639673715,CB1363,central,left,95.7,97.1,73.8,95.5,False,False
63688,720575940623985189,KCg-m,central,right,95.7,98.6,74.4,95.5,False,False
6161,720575940608573193,CB1511,central,right,95.7,101.4,73.8,95.5,False,False
63476,720575940623946988,KCg-m,central,right,95.7,102.9,73.8,95.5,False,False
9628,720575940610668152,SLP072,central,left,95.7,95.7,70.6,95.5,False,False
63486,720575940623948617,KCab,central,left,95.7,98.6,73.8,95.5,False,False
63015,720575940623871928,LHPV4b3,central,left,95.7,101.4,75.6,100.0,False,False
16985,720575940613317738,KCab,central,left,95.7,98.6,73.8,100.0,False,False
32063,720575940617734603,KCab,central,right,95.7,91.4,70.0,90.9,False,False
100968,720575940630868013,KCg-m,central,right,95.7,100.0,73.8,100.0,False,False
24535,720575940615651014,KCab,central,right,95.7,100.0,75.0,100.0,False,False
133961,720575940645139508,KCab,central,left,95.7,95.7,71.9,95.5,False,False
11910,720575940611664281,KCab,central,right,95.7,100.0,74.4,100.0,False,False
119914,720575940636256319,LHAV4c1,central,left,95.7,97.1,73.8,100.0,False,False
74025,720575940625944266,KCg-m,central,left,95.7,98.6,74.4,100.0,False,False
100956,720575940630864170,CB1546,central,left,95.7,98.6,72.5,95.5,False,False
118098,720575940635539448,LHAV5e1,central,right,95.7,100.0,74.4,95.5,False,False
117806,720575940635425460,KCg-m,central,left,95.7,95.7,73.8,100.0,False,False
77669,720575940626668304,KCab,central,right,95.7,98.6,73.1,95.5,False,False
73811,720575940625901002,KCg-m,central,right,95.7,98.6,73.8,100.0,False,False
135015,720575940646229283,KCg-m,central,right,95.7,97.1,72.5,100.0,False,False
